price,mileage,power,make_model,date,fuel,gear,offer_type,version,link;
12289,8143,110.0,BMW R nineT,02/2019,Gasoline,Manual,Used,SCRAMBLER - Kreuzspeichenräder,/offers/bmw-r-ninet-scrambler-kreuzspeichenraeder-gasoline-ff72db6e-8d3e-4f73-bf15-1f51ece999e2;
9289,25180,67.0,Harley-Davidson Sportster,01/2004,Gasoline,Manual,Used,XL 1200 C CUSTOM - Penzl mit Klappe,/offers/harley-davidson-sportster-xl-1200-c-custom-penzl-mit-klappe-gasoline-blue-ce385c42-c71c-443d-8cd7-420d17acb78f;
10490,2717,105.0,BMW F 900 R,12/2019,Gasoline,,Used,Dienstmotorrad !!,/offers/bmw-f-900-r-dienstmotorrad-gasoline-blue-efbc5009-1cb3-4e58-8463-811f00672685;
8000,21000,139.0,Kawasaki Z1000 SX,04/2014,Gasoline,,Used,,/offers/kawasaki-z1000-sx-gasoline-black-93bd12c3-7feb-c83b-e053-0100007fd2c6;
750,4750,3.0,Keeway Agora,03/2015,Gasoline,Automatic,Used,50,/offers/keeway-agora-50-gasoline-white-8b56e838-c253-4daf-a160-f6a9715c64d5;
12500,67087,107.0,BMW R 1200 RT,04/2014,Gasoline,,Used,- Full Option,/offers/bmw-r-1200-rt-full-option-gasoline-grey-e78d1768-3099-4501-ba42-b06f351858e7;
9000,35000,41.0,BMW R 60/6,01/1975,Gasoline,Manual,Used,,/offers/bmw-r-60-6-gasoline-black-ccccb5a6-4148-452a-e053-0100007fb8c2;
12100,21081,163.0,Harley-Davidson Street Glide,01/2011,Gasoline,Manual,Used,FLHX ABS 120R,/offers/harley-davidson-street-glide-flhx-abs-120r-gasoline-black-7808adc2-3ed6-467f-8da9-814c32fc9541;
5569,1297,29.0,Yamaha X-Max 300,02/2019,Gasoline,Automatic,Demonstration,,/offers/yamaha-x-max-300-gasoline-silver-07930706-35c7-40a0-8e3c-9c06cde1045d;
11400,4500,143.0,Kawasaki Z1000 SX,09/2019,Gasoline,,Used,,/offers/kawasaki-z1000-sx-gasoline-blue-6a1b36c2-cd65-636d-e053-0100007fb034;
2300,9000,15.0,Gilera Runner 125,12/2010,Gasoline,,Used,,/offers/gilera-runner-125-gasoline-black-6df45ec2-140f-5f5a-e053-0100007fa41e;
40000,1,98.0,Ducati 916,02/2021,Gasoline,,Used,Senna Nagelneu!,/offers/ducati-916-senna-nagelneu-gasoline-grey-225ceebb-ec85-c00f-e053-0100007f67cc;
7500,220,22.0,KTM Freeride E,02/2016,Electric,,Used,,/offers/ktm-freeride-e-electric-orange-b61395bc-6666-a409-e053-0100007f35e9;
7800,6000,77.0,Suzuki V-Strom 650,01/2021,Gasoline,,Used,,/offers/suzuki-v-strom-650-gasoline-grey-778aa5c1-2664-034e-e053-0100007f2330;
6000,25490,171.0,Yamaha YZF-R1,06/2004,Gasoline,Manual,Used,R1,/offers/yamaha-yzf-r1-r1-gasoline-blue-8ae629ee-efb9-4e96-93dd-d54e6a42f3b7;
7500,20000,68.0,Triumph Bonneville T100,05/2015,Gasoline,,Used,black,/offers/triumph-bonneville-t100-black-gasoline-black-919fc02a-1306-420b-93e2-7a5ff8f1d07a;
7500,44000,110.0,BMW R 1200 R,05/2011,Gasoline,Manual,Used,2011 + VALIGIE,/offers/bmw-r-1200-r-2011-valigie-gasoline-grey-20db5617-211d-47c8-8539-f859ec87e9fb;
10900,23500,71.0,Harley-Davidson Softail,04/2007,Gasoline,,Used,Custom FXSTC,/offers/harley-davidson-softail-custom-fxstc-gasoline-black-44a19b1b-c920-4231-beb8-0139e15171ab;
9500,15900,77.0,Harley-Davidson Fat Bob,01/2010,Gasoline,,Used,,/offers/harley-davidson-fat-bob-gasoline-black-bbd925c7-df0c-7743-e053-0100007f9b40;
12490,268,,Zero,12/2020,Electric,,Used,SR ZF 13.0,/offers/zero-others-sr-zf-13-0-electric-red-5ae45b6d-a45e-4233-9f40-f858ebe83f14;
10499,25000,110.0,BMW R 1200 GS,02/2012,Gasoline,Manual,Used,,/offers/bmw-r-1200-gs-gasoline-black-a235e0c0-7393-1f1b-e053-0100007f0f9a;
"1500,52000,68.0,Suzuki V-Strom 650,05/2010,Gasoline,,Used,""rectificacion motor a 700cc,"",/offers/suzuki-v-strom-650-rectificacion-motor-a-700cc-gasoline-black-eed4630d-c923-4f55-8e12-040ef17b4a5a";
8849,0,,Kawasaki Versys 650,01/2021,,,New,,/offers/kawasaki-versys-650-green-0ac8488b-c24e-4a1c-839e-e7cf31c89985;
8500,52000,178.0,KTM 1290 Super Duke R,03/2014,Gasoline,Manual,Used,,/offers/ktm-1290-super-duke-r-gasoline-orange-38b6c7bb-c6f7-7d30-e053-0100007f6def;
4350,30000,64.0,Kawasaki Versys 650,01/2012,Gasoline,,Used,,/offers/kawasaki-versys-650-gasoline-yellow-38d2c5c6-f889-fb69-e053-0100007f1ab6;
13200,31428,68.0,Harley-Davidson Electra Glide,04/2003,Gasoline,,Used,ELECTRA GLIDE ULTRA CLASSIC FLHTCUI,/offers/harley-davidson-electra-glide-electra-glide-ultra-classic-flhtcui-gasoline-blue-a4fe19c1-9043-4f8f-a0ba-e7e82b9a8712;
9699,5675,,Peugeot,01/2019,,,Used,Metropolis RS 400i,/offers/peugeot-others-metropolis-rs-400i-black-93fe9c24-5e3d-4dda-a8f0-56e739914f5a;
2300,6000,7.0,Beta RR 50,07/2019,Two Stroke Gasoline,,Used,motard,/offers/beta-rr-50-motard-two-stroke-gasoline-black-0026d5b9-d53f-ce7d-e053-0100007f22e0;
8000,12000,64.0,Kawasaki VN 900,03/2017,Gasoline,,Used,,/offers/kawasaki-vn-900-gasoline-black-664cbdba-c964-e63c-e053-0100007f60b9;
7698,1,46.0,Honda,05/2021,Gasoline,Manual,New,-,/offers/honda-others--gasoline-black-52a97a2a-2e8c-4a99-9e13-ab3746e70a0b;
10699,0,,Kawasaki Z 900,01/2021,,,New,ABS,/offers/kawasaki-z-900-abs-white-d6ced666-3268-4cb0-8762-7e6ca5e7d86e;
10500,10000,71.0,Harley-Davidson Dyna Street Bob,01/2006,Gasoline,,Used,streetbob 1450cc,/offers/harley-davidson-dyna-street-bob-streetbob-1450cc-gasoline-red-0ba55670-1cc3-4d13-9020-f6a4b5f63938;
8000,35000,95.0,Ducati Monster 1100,02/2012,Gasoline,Manual,Used,EVO ABS,/offers/ducati-monster-1100-evo-abs-gasoline-red-4758550c-a46f-4898-8674-d3cb1a53109a;
12900,17343,199.0,BMW S 1000 RR,03/2016,Gasoline,,Used,,/offers/bmw-s-1000-rr-gasoline-blue-59acd4b3-0e5c-076f-e053-0100007f7168;
6200,8000,52.0,Kymco AK 550,06/2017,Gasoline,,Used,,/offers/kymco-ak-550-gasoline-black-273131d2-b3d8-44c1-8bbd-2e36834c5c80;
10500,11500,110.0,BMW R 1200 R,03/2017,Gasoline,,Used,,/offers/bmw-r-1200-r-gasoline-white-f5f385c4-4c72-bf7a-e053-0100007f7869;
549,29700,4.0,Yamaha NEOs 50,06/2014,Gasoline,Automatic,Used,4 TEMPS /EX POSTE / DEMARREUR ELECT/NEW BATTERIE,/offers/yamaha-neos-50-4-temps-ex-poste-demarreur-elect-new-batterie-gasoline-white-15a37926-f0b5-4bf3-adb3-dcc870b11c80;
11990,4337,53.0,Harley-Davidson Sportster 883,07/2016,,,Used,R Dirt Track Umbau,/offers/harley-davidson-sportster-883-r-dirt-track-umbau-orange-49288499-a370-4f0d-89bd-363d48fb1d1d;
10658,7830,125.0,Suzuki VZR 1800,11/2009,Gasoline,Manual,Used,,/offers/suzuki-vzr-1800-gasoline-white-6c25f5bd-2787-aa10-e053-0100007fa0e9;
550,2600,3.0,Nova Motors Retro Star,06/2018,Gasoline,,Used,,/offers/nova-motors-retro-star-gasoline-black-5cfc83d9-3612-4bf8-88ce-f653b17ada2e;
11500,4600,95.0,BMW F 850 GS,05/2020,Gasoline,,Used,Rallye Tour./Dyn./Lichtpak./Shark/Scheibe,/offers/bmw-f-850-gs-rallye-tour-dyn-lichtpak-shark-scheibe-gasoline-white-81421227-16a6-486d-921e-372924e26252;
"10300,19200,125.0,BMW R 1200 R,04/2015,Gasoline,Manual,Used,""LC TÜV neu, Vollausstattung,Nav5 und Tourenkoffern"",/offers/bmw-r-1200-r-lc-tuev-neu-vollausstattung-nav5-und-tourenkoffern-gasoline-grey-9fbd52bc-5bb3-cb59-e053-0100007f294d";
6200,2200,33.0,Yamaha X-Max 400,09/2019,Gasoline,,Used,ABS,/offers/yamaha-x-max-400-abs-gasoline-blue-2ffca068-2bef-4b23-9fb0-bf18035af081;
27790,330,92.0,Indian Springfield,03/2021,Gasoline,Manual,Demonstration,Dark Horse 2021,/offers/indian-springfield-dark-horse-2021-gasoline-black-9cf56183-66e5-48d4-ad20-15a1e426b723;
1199,33439,15.0,Honda CBR 125,04/2010,Gasoline,,Used,,/offers/honda-cbr-125-gasoline-white-c2bbc0c1-0686-a332-e053-0100007f4d67;
12250,22600,184.0,Ducati 1199 Panigale,08/2013,Gasoline,,Used,,/offers/ducati-1199-panigale-gasoline-red-147db0c3-4be3-6143-e053-0100007f73ba;
7190,54763,,Yamaha FJR 1300,03/2006,Gasoline,,Used,A,/offers/yamaha-fjr-1300-a-gasoline-blue-28d9adc9-e45e-4322-abf3-f7dbd14d7ade;
11000,30000,121.0,BMW R 1200 GS,07/2012,Gasoline,,Used,,/offers/bmw-r-1200-gs-gasoline-white-24dd5dba-1319-43ba-b29e-a2e40e30637a;
7900,9700,86.0,BMW F 800 GS Adventure,11/2017,Gasoline,,Used,,/offers/bmw-f-800-gs-adventure-gasoline-black-5ca186c5-afe8-f417-e053-0100007fbaa0;
"8490,35700,63.0,Yamaha XV 1600,03/1999,Gasoline,Manual,Used,""WILD STAR """"SPECIAL"""""",/offers/yamaha-xv-1600-wild-star-special-gasoline-black-2d5b62d2-3168-4748-8256-b4f64471e6c6";
9999,3400,75.0,Husqvarna 701 Enduro,02/2020,Gasoline,Manual,Used,,/offers/husqvarna-701-enduro-gasoline-blue-dd95cfc3-cfe3-d80c-e053-0100007f5bf6;
290,1000,1.0,Motom,01/1960,Two Stroke Gasoline,,Antique / Classic,NOVA 2,/offers/motom-other-nova-2-two-stroke-gasoline-white-8dae2d82-979a-8260-e053-e350040ab831;
1500,12000,3.0,Derbi X-Treme,12/2017,Two Stroke Gasoline,,Used,Xtreme,/offers/derbi-x-treme-xtreme-two-stroke-gasoline-black-55e2d9c6-74c7-48f2-88b3-628fa7791731;
1100,8911,3.0,SYM Crox 50,05/2018,Gasoline,,Used,,/offers/sym-crox-50-gasoline-red-e816c3fd-2117-4f71-aea3-dde68b83e6b8;
1100,65000,122.0,Suzuki Burgman 125,02/2009,Gasoline,,Used,,/offers/suzuki-burgman-125-gasoline-white-643693c1-0cba-e45b-e053-0100007f98a9;
3200,1,27.0,Malaguti F 12,02/2021,Gasoline,,Used,LC,/offers/malaguti-f-12-lc-gasoline-blue-bba9720c-f9da-4cc1-9160-b77fcf4b30dd;
"21490,550,91.0,BMW R18,01/2021,Gasoline,,Used,""Splinternieuw, slechts 550 km !"",/offers/bmw-r18-splinternieuw-slechts-550-km-gasoline-black-aed7d9ca-588c-4036-b663-fdae7dcb1ee8";
10800,12800,107.0,BMW R 1200 R,07/2015,Gasoline,,Used,,/offers/bmw-r-1200-r-gasoline-white-b5441cc4-e522-a909-e053-0100007f3a8d;
10500,10000,128.0,MV Agusta F3,03/2018,Gasoline,,Used,675,/offers/mv-agusta-f3-675-gasoline-red-3e1522ff-c72c-4114-bd6c-5abe86d5ef12;
8000,19400,102.0,Honda,08/2017,Gasoline,Manual,Used,X-ADV 750 DTC,/offers/honda-others-x-adv-750-dtc-gasoline-red-bc47ac42-0cf5-44bb-9bcb-b6bd569db003;
1795,50,3.0,SXT Gekko V2,01/2020,Electric,Automatic,Demonstration,Gekko V3,/offers/sxt-gekko-v2-gekko-v3-electric-white-c5237737-c645-479b-b8f6-ed334ef24205;
9000,39900,,BMW R 1200 GS,01/2009,Gasoline,,Used,,/offers/bmw-r-1200-gs-gasoline-blue-59347e27-9ce8-4272-83c4-d11317fa2e01;
12000,15500,105.0,BMW R 1200 GS Adventure,05/2009,Gasoline,Manual,Used,,/offers/bmw-r-1200-gs-adventure-gasoline-black-98f7c1bf-02f2-4b1a-e053-0100007f39cf;
11990,3000,58.0,Honda X-ADV,02/2021,Gasoline,Automatic,Demonstration,X-ADV !! Verfügbar ab September !!,/offers/honda-x-adv-x-adv-verfuegbar-ab-september-gasoline-red-93fe6979-4a3b-4b4b-b396-82a8d3f1ed1b;
6658,0,,Honda,01/2021,,,New,NSS 125 FORZA,/offers/honda-others-nss-125-forza-black-0893d64f-89c5-4ef9-ae4a-29ff8d12f40a;
7000,12000,69.0,BMW R 100 RS,05/1974,Gasoline,,Used,,/offers/bmw-r-100-rs-gasoline-black-aa6e0ebe-697a-a91a-e053-0100007f01c2;
11500,25000,178.0,KTM 1290 Super Duke R,06/2017,Gasoline,,Used,,/offers/ktm-1290-super-duke-r-gasoline-black-b43749b9-f2f3-eb2d-e053-0100007f723f;
11900,2505,,Yamaha Niken,11/2018,Gasoline,,Used,,/offers/yamaha-niken-gasoline-grey-3751e8f8-7849-49bf-ad8f-b1f118ae9e0a;
10000,40000,163.0,Ducati Multistrada 1200,06/2010,Gasoline,,Used,1200s sospensioni elettroniche,/offers/ducati-multistrada-1200-1200s-sospensioni-elettroniche-gasoline-white-8e7be822-0692-4445-916b-0f1f30ab77db;
12500,1750,126.0,Indian FTR 1200,07/2019,Gasoline,,Used,,/offers/indian-ftr-1200-gasoline-black-64e31ec7-2ea2-2028-e053-0100007f45fc;
7250,3500,48.0,BMW F 700 GS,03/2016,Gasoline,Manual,Used,BMW F700GS - Safety & Comfortpaket & BMW Koffer,/offers/bmw-f-700-gs-bmw-f700gs-safety-comfortpaket-bmw-koffer-gasoline-grey-72db20b2-98d4-4a2e-9578-0658e140b12d;
6500,486,22.0,Piaggio MP3 300,08/2020,Gasoline,,Used,,/offers/piaggio-mp3-300-gasoline-black-a2470eba-9ab6-104e-e053-0100007f2705;
19990,2000,,Zero,07/2019,Gasoline,,Used,,/offers/zero-gasoline-red-53281c0e-9343-42c3-989b-e03853ffe32d;
7899,0,,Suzuki SV 650,01/2021,,,New,A,/offers/suzuki-sv-650-a-grey-5ec59d03-ad9f-40b4-ad0c-f13fb032d0e9;
6499,5273,,Piaggio,11/2015,Gasoline,,Used,MP3,/offers/piaggio-mp3-gasoline-d3dc006e-c87d-43a1-a03f-388351745d35;
6600,14949,101.0,Ducati Monster 1100,05/2013,Gasoline,,Used,EVO DIESEL,/offers/ducati-monster-1100-evo-diesel-gasoline-green-1fa960c3-e600-8f34-e053-0100007f46be;
9499,0,,Suzuki V-Strom 650,01/2021,,,New,650A,/offers/suzuki-v-strom-650-650a-grey-1f76c60f-2a2d-40a4-bb60-109980481966;
9300,65273,111.0,Yamaha XTZ 1200,09/2015,Gasoline,,Used,Adventure,/offers/yamaha-xtz-1200-adventure-gasoline-blue-a839f5c1-8a3f-e54d-e053-0100007f0653;
7000,9000,60.0,Kymco AK 550,07/2018,Gasoline,,Used,escape arrow,/offers/kymco-ak-550-escape-arrow-gasoline-black-3b9106c2-1164-41b7-94ff-b0b6e6cb2cb7;
8390,10500,97.0,Honda VTX 1800,01/2004,Others,Manual,Used,VTX 1800 + Zubehör+Hu+Insp.Reifen Neu,/offers/honda-vtx-1800-vtx-1800-zubehoer-hu-insp-reifen-neu-others-red-efa5def5-f6e9-4e3b-b12f-9873ed2c9bc5;
22500,2355,87.0,Harley-Davidson Softail,07/2018,Gasoline,Manual,Used,FLDE Softail Deluxe,/offers/harley-davidson-softail-flde-softail-deluxe-gasoline-silver-64271a3c-3bc0-413f-9611-98bfdec31c17;
2690,1,11.0,Kreidler,12/2020,Gasoline,Manual,Pre-registered,Supermoto 125 Dice SM Pro,/offers/kreidler-others-supermoto-125-dice-sm-pro-gasoline-orange-1c02af47-bebf-41fd-a16c-4d4e933872e0;
7390,5100,,Yamaha MT-07,01/2018,,,Used,,/offers/yamaha-mt-07-grey-fb998d80-7ab9-4027-b4b8-08e4cfba9552;
9000,500,23.0,Ducati Scrambler,07/1974,Gasoline,,Used,350,/offers/ducati-scrambler-350-gasoline-orange-c934b735-7dc8-7259-e053-e350040ac3c6;
9950,74300,110.0,BMW R 1200,07/2012,Gasoline,Manual,Used,,/offers/bmw-r-1200-gasoline-grey-77b0abbe-bce4-f434-e053-0100007fe042;
7250,13000,143.0,Suzuki GSX-S 1000,10/2016,Gasoline,Manual,Used,,/offers/suzuki-gsx-s-1000-gasoline-blue-3faf1dc0-52e8-ac27-e053-0100007f1b9c;
11500,25000,147.0,BMW K 1300,03/2014,Gasoline,,Used,,/offers/bmw-k-1300-gasoline-black-6f01f5c0-6e21-3208-e053-0100007fe848;
29989,12000,75.0,Harley-Davidson Softail,07/2013,Gasoline,Manual,Used,BREAKOUT LLC - edler Umbau!,/offers/harley-davidson-softail-breakout-llc-edler-umbau-gasoline-black-31d7baab-e5b5-4070-aa3a-a6fdbd85c48f;
10490,2100,150.0,Suzuki GSX-S 1000,12/2020,Gasoline,Manual,Used,tiefer ABS Traktionskontrolle,/offers/suzuki-gsx-s-1000-tiefer-abs-traktionskontrolle-gasoline-blue-b3d2e8e6-4c65-44ed-9591-6f5e8a753c20;
"22438,1194,160.0,BMW K 1600 B,03/2020,Gasoline,,Demonstration,""mit kpl. Ausstattung, Rückenlehne"",/offers/bmw-k-1600-b-mit-kpl-ausstattung-rueckenlehne-gasoline-black-9a2cec93-bf3f-4f1a-9986-cc4246f42c15";
13000,16000,68.0,Harley-Davidson Sportster 1200,04/2014,Gasoline,,Used,xl1200 t,/offers/harley-davidson-sportster-1200-xl1200-t-gasoline-white-3f3ec8c8-d228-456e-823c-464adfd33829;
7950,10937,39.0,Piaggio MP3 500,04/2017,Gasoline,,Used,,/offers/piaggio-mp3-500-gasoline-grey-dd446ec5-ba35-7760-e053-0100007f3b02;
8358,0,48.0,Honda CBR 500 R,01/2021,,,New,,/offers/honda-cbr-500-r-black-b817f289-f71f-49d0-9ea1-ab34fd75a6c2;
11500,44530,,BMW K 1600 GT,05/2013,Gasoline,,Used,,/offers/bmw-k-1600-gt-gasoline-black-14c36dc7-2617-4af6-b98c-43c7d281e8a8;
8199,0,48.0,Yamaha MT-07,01/2021,,,New,ABS 35 KW,/offers/yamaha-mt-07-abs-35-kw-grey-a16c0d3a-7fb0-4f34-adfd-85287aef5c30;
28990,48150,105.0,GG Quad,05/2008,Gasoline,,Used,,/offers/gg-quad-gasoline-green-25c06ac0-d2a1-426c-e053-0100007fb3e0;
12500,25000,125.0,BMW R 1200 GS,09/2014,Gasoline,Manual,Used,R 1200 GS (2013 - 16),/offers/bmw-r-1200-gs-r-1200-gs-2013-16-gasoline-white-8e364577-f66d-4ac7-b395-838df33e5f7f;
14490,40,48.0,BMW C Evolution,06/2020,Electric,,Used,Long Range Premium Selection !,/offers/bmw-c-evolution-long-range-premium-selection-electric-grey-d792b3ba-ddee-4b66-8409-8e47521c1825;
8900,5238,,Honda CB 1000,08/2019,Gasoline,Manual,Used,mit einem Jahr Garantie *wenig KM*,/offers/honda-cb-1000-mit-einem-jahr-garantie-wenig-km-gasoline-red-dfa5375a-cc1b-444d-bcf8-32373bcc8281;
10800,16320,181.0,Yamaha YZF-R1,04/2013,Gasoline,,Used,,/offers/yamaha-yzf-r1-gasoline-black-11d395c2-5507-2602-e053-0100007f6d12;
11900,36590,125.0,BMW R 1200 GS LC,02/2015,Gasoline,,Used,ADV,/offers/bmw-r-1200-gs-lc-adv-gasoline-blue-d1edadbb-9d55-7220-e053-0100007f6cc1;
"16950,6500,125.0,BMW R 1200 GS,06/2017,Gasoline,Manual,Used,""LC Vollausstattung, WESA Tieferlegung"",/offers/bmw-r-1200-gs-lc-vollausstattung-wesa-tieferlegung-gasoline-brown-f1df98c1-0e74-2f07-e053-0100007fa9bd";
12500,12500,125.0,BMW R 1200 GS,08/2013,Gasoline,Manual,Used,,/offers/bmw-r-1200-gs-gasoline-red-4c997dc5-d441-3021-e053-0100007f6362;
13900,4598,,Triumph Speed Triple 1050,11/2018,Gasoline,,Used,R,/offers/triumph-speed-triple-1050-r-gasoline-white-c18b8030-6fb1-4512-8914-8a209a467b72;
20450,2645,,KTM 1290 Super Duke R,01/2021,,,Used,,/offers/ktm-1290-super-duke-r-black-a10fecd9-6792-4035-824e-dda9584772b2;
11500,3500,113.0,Ducati Multistrada 950,07/2017,Gasoline,,Used,,/offers/ducati-multistrada-950-gasoline-white-084171c5-b636-dd03-e053-0100007f5968;
6500,17500,54.0,Honda NC 750,05/2018,Gasoline,Automatic,Used,,/offers/honda-nc-750-gasoline-white-ec8725e0-2dec-46b7-a98b-8a96e393f0e0;
13500,12884,113.0,Ducati Hypermotard 939,09/2016,Gasoline,,Used,,/offers/ducati-hypermotard-939-gasoline-red-c42490b9-b3c9-b702-e053-0100007ff8e5;
7200,12259,150.0,BMW C 650,07/2016,Gasoline,Automatic,Used,,/offers/bmw-c-650-gasoline-black-7a19a2be-5381-5208-e053-0100007f2698;
10990,15200,,Victory Vegas 8-Ball,01/2015,,,Used,,/offers/victory-vegas-8-ball-black-9d111e16-ca3e-453b-b85f-d5359ba636d7;
11500,14000,148.0,Ducati Streetfighter,01/2011,Gasoline,,Used,S,/offers/ducati-streetfighter-s-gasoline-red-ceb9a41c-b4a0-43ba-82a3-ecae91776ec6;
9000,23000,46.0,Yamaha TMAX 530,04/2018,Gasoline,,Used,,/offers/yamaha-tmax-530-gasoline-blue-49e661ba-9002-4702-e053-0100007fd292;
16500,28000,125.0,BMW R 1200 GS,06/2017,Gasoline,,Used,,/offers/bmw-r-1200-gs-gasoline-black-6520ae93-dd8e-4955-9d77-912780d34646;
21890,1946,91.0,BMW R18,03/2021,Gasoline,Manual,Demonstration,,/offers/bmw-r18-gasoline-602bd0fe-d648-4a91-812c-c898ecf344ab;
10990,30000,,BMW,02/2017,Gasoline,,Used,,/offers/bmw-gasoline-black-52afeef7-6a13-4c77-9774-70f8949e4d80;
9686,1873,75.0,Yamaha Tracer 700,08/2020,Gasoline,,Used,ABS,/offers/yamaha-tracer-700-abs-gasoline-grey-c25f07ff-4be8-4683-bd69-a8e44f896ede;
9000,12200,46.0,Yamaha TMAX 530,08/2019,Gasoline,,Used,sx abs,/offers/yamaha-tmax-530-sx-abs-gasoline-black-f65dd0d0-18af-40c3-8a1d-a7bfdc7e2eba;
10600,23000,64.0,Harley-Davidson Night Train,04/2004,Gasoline,Manual,Used,FXSTBI,/offers/harley-davidson-night-train-fxstbi-gasoline-black-177f8064-a7eb-4570-84d5-7cf165c49382;
8500,5000,163.0,Benelli Tornado 1130,08/2010,Gasoline,,Used,,/offers/benelli-tornado-1130-gasoline-gold-ab885e44-d06c-4a05-aa50-1305eaa20b63;
7390,877,107.0,Honda CBF 1000,03/2013,Gasoline,Manual,Used,,/offers/honda-cbf-1000-gasoline-silver-8a77b303-d2cc-4800-9dc5-f3202e6db68b;
4490,21100,77.0,Honda CBF 600,09/2009,Gasoline,Manual,Used,SA | ABS,/offers/honda-cbf-600-sa-abs-gasoline-black-066b9994-026e-4338-9c72-541383c16768;
20000,7500,87.0,Harley-Davidson Softail Slim,06/2020,Gasoline,,Used,Black denim,/offers/harley-davidson-softail-slim-black-denim-gasoline-black-c8fa2bc7-bc64-1711-e053-0100007f6f28;
2400,28000,15.0,Suzuki Burgman 400,04/2012,Gasoline,,Used,ABS,/offers/suzuki-burgman-400-abs-gasoline-white-6ab8316b-e6f9-4adb-b641-0b4ff12f95a5;
49500,100,166.0,MV Agusta F4 750,12/2008,Gasoline,Manual,Used,Senna 2/300,/offers/mv-agusta-f4-750-senna-2-300-gasoline-black-4b7951e4-3238-4d41-9acd-2b8b2d42cc53;
10500,12500,,Triumph Speed Twin,07/2019,Gasoline,,Used,1200,/offers/triumph-speed-twin-1200-gasoline-red-e950dcd4-24c1-4bc5-9c34-dd31f2933449;
9000,16300,147.0,Yamaha XJR 1300,11/2012,Gasoline,Manual,Used,,/offers/yamaha-xjr-1300-gasoline-black-ccf105c7-1524-cb4e-e053-0100007f6fe2;
6500,19000,73.0,Yamaha Tracer 700,12/2018,Gasoline,Manual,Used,,/offers/yamaha-tracer-700-gasoline-violet-75a634c6-bb14-d30a-e053-0100007f296e;
11999,1,150.0,Suzuki Katana 1000,12/2020,Gasoline,Manual,Pre-registered,Katana Modell schwarz oder silber,/offers/suzuki-katana-1000-katana-modell-schwarz-oder-silber-gasoline-silver-6ea0a42f-1723-4c5b-8f47-d538d11e3337;
22650,18123,,Indian Chieftain,01/2018,Gasoline,,Used,,/offers/indian-chieftain-gasoline-black-28bae2eb-f934-4327-8d27-f04e73f9de4c;
6200,11200,106.0,Yamaha FZ 8,01/2011,Gasoline,,Used,ABS État Show-Room,/offers/yamaha-fz-8-abs-etat-show-room-gasoline-white-14e1956e-d510-4765-a127-0bd53239949e;
11699,24000,,Honda CRF 1000,01/2017,Gasoline,,Used,L AFRICA TWIN,/offers/honda-crf-1000-l-africa-twin-gasoline-black-367bc15d-4351-49e1-9e5e-91b18cd23539;
8900,25000,106.0,Yamaha YZF-R1,06/2010,Gasoline,,Used,yamaha R1 Crosplane,/offers/yamaha-yzf-r1-yamaha-r1-crosplane-gasoline-grey-9ee7511f-f56f-4b8a-81ab-dc4e5f7674db;
6690,12000,,Honda CB 500,01/2018,,,Used,X ABS,/offers/honda-cb-500-x-abs-red-2d9c3f93-5149-4132-8103-89ad1956539e;
2000,5000,15.0,Derbi GPR,01/2010,Gasoline,Manual,Used,125 4T,/offers/derbi-gpr-125-4t-gasoline-black-bb16ff95-765a-4ab0-bf20-9edb3206f156;
9750,6909,111.0,Kawasaki Z 900,04/2018,Gasoline,,Used,RS,/offers/kawasaki-z-900-rs-gasoline-green-7bd9cc46-0814-4944-a534-7faefa92c2bc;
11475,1,,Piaggio MP3 500,12/2020,Gasoline,,Used,500 Sport ABS ASR E4 Promo,/offers/piaggio-mp3-500-500-sport-abs-asr-e4-promo-gasoline-e7336ebd-945d-48c8-a261-d21ce9229bbb;
9450,15902,182.0,Yamaha YZF-R1,08/2010,Gasoline,Manual,Used,RN22 * TÜV neu* KD neu * Reifen neu *,/offers/yamaha-yzf-r1-rn22-tuev-neu-kd-neu-reifen-neu-gasoline-blue-6f8c9783-ea5f-4c64-8949-f1c358dd07e9;
25000,111,20.0,Moto Guzzi,01/1929,Gasoline,,Used,,/offers/moto-guzzi-others-gasoline-red-4fa367bf-6b8b-d24a-e053-0100007f7f58;
16690,305,136.0,BMW R 1250 RS,02/2021,Gasoline,Manual,Used,,/offers/bmw-r-1250-rs-gasoline-black-d3d2e248-367a-4f9d-92fa-993d701941ef;
14990,42164,121.0,Harley-Davidson V-Rod,07/2012,Gasoline,Manual,Used,VRSCF,/offers/harley-davidson-v-rod-vrscf-gasoline-black-7af008be-7d84-9511-e053-0100007f0a89;
"26900,8300,75.0,Harley-Davidson CVO Breakout,07/2016,Gasoline,,Used,""Harley Davidson Breakout Import Fahrzeug ,custem"",/offers/harley-davidson-cvo-breakout-harley-davidson-breakout-import-fahrzeug-custem-gasoline-black-173d6c5a-19aa-478c-902a-27581d06257d";
950,17500,12.0,Mash Seventyfive 125,09/2015,Gasoline,,Used,,/offers/mash-seventyfive-125-gasoline-yellow-1e71507d-ceed-4b78-a222-c818b4736a20;
3100,501,12.0,Honda PCX 125,04/2021,Gasoline,Automatic,Used,,/offers/honda-pcx-125-gasoline-red-4dfc2070-67d3-4e81-b446-3508660c4980;
8000,40100,98.0,Honda GL 1500,08/1998,Gasoline,Manual,Used,,/offers/honda-gl-1500-gasoline-red-941141a6-99ec-2917-e053-0100007f97ce;
